																																																																																																																				
																																																																																																																				
		Pp	D	S	Pp	D	S	Pp	D	S	Pw	R	D	S	Pw	R	Dk	Sk	Ob	D/S						Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob									Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob									S	Pw	Dk	Sk	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob																	
538	822	0.187919463	0.536912752	0.536912752	0.156599553	0.469798658	0.268456376	0.156599553	0.469798658	0.268456376	0.110625647	0.706423778	0.805369128	0.067114094	0.053083194	0.201086338	0.805369128	0.067114094	0.002768584	12																																																												0	0																																			
796	856	0.581655481	1.208053691	0.738255034	0.210290828	0.604026846	0.536912752	0.210290828	0.604026846	0.536912752	0.262330526	1.247465372	0.469798658	0.469798658	0.173257961	0.94446718	0.469798658	0.469798658	0.054264238	1																																																												0	0																																			
1176	674	0.299776286	0.805369128	0.268456376	0.277404922	0.604026846	0.536912752	0.277404922	0.604026846	0.536912752	0.262330526	0.945659234	0.469798658	0.536912752	0.1902617	0.988918371	0.469798658	0.536912752	0.065813187	0.875																																																												0	0																																			
252.5	511.5	0.187919463	0.536912752	0.469798658	0.255033557	0.67114094	0.536912752	0.255033557	0.67114094	0.536912752	0.298364939	1.169904627	0.939597315	0.469798658	0.39396874	1.087061894	0.939597315	0.469798658	0.135660596	2																																																												0	0																																			
1217.5	356	0.469798658	1.006711409	0.402684564	0.362416107	0.738255034	0.536912752	0.362416107	0.738255034	0.536912752	0.334399351	0.922694507	1.073825503	0.805369128	0.725372731	1.141695812	1.073825503	0.805369128	0.410066782	1.333333333																																																												0	0																																			
965	65	0.41163311	1.006711409	0.33557047	0.192393736	0.604026846	0.469798658	0.192393736	0.604026846	0.469798658	0.236318184	1.228304979	1.140939597	0.604026846	0.610715734	1.04996128	1.140939597	0.604026846	0.269106325	1.888888889																																																												0	0																																			
842	368	0.398210291	0.939597315	0.469798658	0.255033557	0.67114094	0.402684564	0.255033557	0.67114094	0.402684564	0.235394802	0.922995408	1.812080537	0.402684564	0.694833566	1.185460321	1.812080537	0.402684564	0.213576449	4.5																																																												0	0																																			
389.5	306.5	0.18344519	0.536912752	0.469798658	0.304250559	0.805369128	0.201342282	0.304250559	0.805369128	0.201342282	0.153439034	0.504318002	0.469798658	0.469798658	0.173257961	0.968078859	0.469798658	0.469798658	0.054264238	1																																																												0	0																																			
591	387	0.232662192	0.67114094	0.201342282	0.178970917	0.469798658	0.402684564	0.178970917	0.469798658	0.402684564	0.154317373	0.862248322	0.469798658	0.469798658	0.173257961	0.992901394	0.469798658	0.469798658	0.054264238	1																																																												0	0																																			
1210	15	0.465324385	0.939597315	0.604026846	0.295302013	0.738255034	0.469798658	0.295302013	0.738255034	0.469798658	0.299378406	1.013804149	0.939597315	0.536912752	0.44250259	0.899084808	0.939597315	0.536912752	0.172126797	1.75																																																												0	0																																			
372.5	218	0.187919463	0.536912752	0.33557047	0.416107383	1.006711409	0.268456376	0.416107383	1.006711409	0.268456376	0.254763299	0.612253735	0.738255034	0.402684564	0.262420612	1.011224254	0.738255034	0.402684564	0.076887522	1.833333333																																																												0	0																																			
187	225.5	0.657718121	1.073825503	0.805369128	0.228187919	0.604026846	0.604026846	0.228187919	0.604026846	0.604026846	0.286406018	1.255132254	0.738255034	0.201342282	0.139926129	0.539198102	0.738255034	0.201342282	0.021357645	3.666666667																																																												0	0																																			
1151	580.5	0.281879195	0.805369128	0.33557047	0.192393736	0.604026846	0.268456376	0.192393736	0.604026846	0.268456376	0.14666006	0.762291244	0.738255034	0.536912752	0.334399351	1.067689358	0.738255034	0.536912752	0.126563821	1.375																																																												0	0																																			
341.5	60	0.192393736	0.536912752	0.067114094	0.33557047	0.67114094	0.536912752	0.33557047	0.67114094	0.536912752	0.298364939	0.889127517	0.604026846	0.469798658	0.236318184	1.100356544	0.604026846	0.469798658	0.077520341	1.285714286																																																												0	0																																			
902.5	11	0.263982103	0.738255034	0.469798658	0.308724832	0.738255034	0.33557047	0.308724832	0.738255034	0.33557047	0.223525967	0.724029764	0.939597315	0.604026846	0.48909959	1.150671141	0.939597315	0.604026846	0.211440684	1.555555556																																																												0	0																																			
68	52	0.174496644	0.604026846	0.067114094	0.353467562	1.006711409	0.33557047	0.353467562	1.006711409	0.33557047	0.313611999	0.887244074	1.208053691	0.201342282	0.234516463	0.426133573	1.208053691	0.201342282	0.036307996	6																																																												0	0																																			
1212.5	485.5	0.147651007	0.469798658	0.402684564	0.205816555	0.536912752	0.469798658	0.205816555	0.536912752	0.469798658	0.204788073	0.995002918	0.469798658	0.469798658	0.173257961	1.106375839	0.469798658	0.469798658	0.054264238	1																																																												0	0																																			
474.5	650	0.170022371	0.536912752	0.469798658	0.460850112	1.140939597	0.536912752	0.460850112	1.140939597	0.536912752	0.550605829	1.194761191	0.67114094	0.33557047	0.201004459	0.670514875	0.67114094	0.33557047	0.049438993	2																																																												0	0																																			
1271	310.5	0.116331096	0.469798658	0.268456376	0.425055928	1.006711409	0.33557047	0.425055928	1.006711409	0.33557047	0.313611999	0.737813493	0.939597315	0.536912752	0.44250259	1.009176825	0.939597315	0.536912752	0.172126797	1.75																																																												0	0																																			
1270.5	210	0.192393736	0.738255034	0.469798658	0.340044743	0.738255034	0.268456376	0.340044743	0.738255034	0.268456376	0.182694473	0.537265984	0.469798658	0.402684564	0.154317373	0.821188878	0.469798658	0.402684564	0.04271529	1.166666667																																																												0	0																																			
1071.5	694	0.116331096	0.469798658	0.33557047	0.125279642	0.469798658	0.402684564	0.125279642	0.469798658	0.402684564	0.154317373	1.231783317	1.006711409	0.536912752	0.478537003	1.175307914	1.006711409	0.536912752	0.187314456	1.875																																																												0	0																																			
252.5	309	0.724832215	1.208053691	0.201342282	0.581655481	1.006711409	0.67114094	0.581655481	1.006711409	0.67114094	0.578802757	0.995095509	0.738255034	0.469798658	0.299378406	0.92932047	0.738255034	0.469798658	0.100776443	1.571428571																																																												0	0																																			
326.5	678.5	0.738255034	1.275167785	0.469798658	0.33557047	0.805369128	0.67114094	0.33557047	0.805369128	0.67114094	0.443673708	1.322147651	0.604026846	0.469798658	0.236318184	1.100356544	0.604026846	0.469798658	0.077520341	1.285714286																																																												0	0																																			
1132.5	280	0.612975391	1.140939597	0.604026846	0.326621924	0.939597315	0.134228188	0.326621924	0.939597315	0.134228188	0.122246746	0.374275995	0.738255034	0.469798658	0.299378406	0.998672744	0.738255034	0.469798658	0.100776443	1.571428571																																																												0	0																																			
998	696.5	0.223713647	0.604026846	0.134228188	0.317673378	0.738255034	0.604026846	0.317673378	0.738255034	0.604026846	0.367483447	1.156796484	0.67114094	0.469798658	0.267848295	1.108594333	0.67114094	0.469798658	0.089148392	1.428571429																																																												0	0																																			
208	628.5	1.096196868	1.342281879	1.006711409	0.317673378	0.738255034	0.536912752	0.317673378	0.738255034	0.536912752	0.334399351	1.052651479	0.67114094	0.469798658	0.267848295	0.997734899	0.67114094	0.469798658	0.089148392	1.428571429																																																												0	0																																			
240	570	0.344519016	0.872483221	0.536912752	0.161073826	0.604026846	0.469798658	0.161073826	0.604026846	0.469798658	0.236318184	1.467142058	1.677852349	0.67114094	1.029232917	1.173640597	1.677852349	0.67114094	0.514165525	2.5																																																												0	0																																			
799	636	0.161073826	0.469798658	0.33557047	0.143176734	0.469798658	0.402684564	0.143176734	0.469798658	0.402684564	0.154317373	1.077810403	0.604026846	0.469798658	0.236318184	1.100356544	0.604026846	0.469798658	0.077520341	1.285714286																																																												0	0																																			
1042.5	778.5	0.178970917	0.469798658	0.469798658	0.102908277	0.33557047	0.33557047	0.102908277	0.33557047	0.33557047	0.088396919	0.858987453	0.939597315	0.469798658	0.39396874	1.03590604	0.939597315	0.469798658	0.135660596	2																																																												0	0																																			
549.5	492.5	0.147651007	0.469798658	0.268456376	0.371364653	1.073825503	0.201342282	0.371364653	1.073825503	0.201342282	0.207490654	0.558724832	0.738255034	0.469798658	0.299378406	1.09690285	0.738255034	0.469798658	0.100776443	1.571428571																																																												0	0																																			
438.5	280.5	0.456375839	0.939597315	0.738255034	0.178970917	0.469798658	0.536912752	0.178970917	0.469798658	0.536912752	0.1902617	1.063087248	1.208053691	0.604026846	0.651254448	1.017869714	1.208053691	0.604026846	0.288328206	2																																																												0	0																																			
706	238	0.156599553	0.469798658	0.33557047	0.165548098	0.536912752	0.33557047	0.165548098	0.536912752	0.33557047	0.155961443	0.94209142	1.073825503	0.604026846	0.570177019	1.089184306	1.073825503	0.604026846	0.249884445	1.777777778																																																												0	0																																			
